danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity
0.3997307778307706,0.7324566030761813,11,-6.037846696444034,0,0.25905991719913346,0.5704030060503734,0.046321715979250055,0.26834779235610456,0.4040381573431862,104.49339802400748,187824.2712413224,4,54
0.5580796269373351,0.7465664181668329,10,-4.019851059529888,0,0.36949221939469995,0.32622441430284627,0.046332506720961716,0.10213527613956432,0.2576203256765135,142.80344444365008,190384.54245064638,4,65
0.6491773844122645,0.572388562589253,11,-4.622507260179626,0,0.17785512342864884,0.2931057416830943,0.028476632699757545,0.1798847537120728,0.3561930839509056,94.10429210266834,241763.93550606348,4,61
0.5220102957474139,0.6506381704555358,9,-11.08785587196971,0,0.010274089556569268,0.15520838480945895,0.019830749390038083,0.22030078557655483,0.8199853285762766,109.97250514639121,222195.90718022865,4,69
0.7622638201732338,0.5181773271789675,0,0.0,1,0.17019300561276937,0.13570732515934,0.07387418780006139,0.06098042390625784,0.6664234790769137,136.97409387041202,309639.1614413231,4,73
0.7391720954580304,0.41370108115956267,6,-17.042649167203486,1,0.12314941388123095,0.5565517701414233,0.007084807699646764,0.07676024358715575,0.6821154824063506,94.96971231492235,160769.24332689593,4,64
0.4070158925577198,0.6530586729551773,4,-11.456944584722885,1,0.1860692859419126,0.34086852121280437,0.06123320882230111,0.24056668930179534,0.23681069697588789,101.51721033885343,172322.11221493589,3,51
0.6753962351731058,0.4166682217318825,9,-5.27547800958325,1,0.052714459451800255,0.4865723863780056,0.05439121136133578,0.19136686790109744,0.25139828824672616,120.61256259239164,149264.47902249685,4,64
0.720111150543218,0.6351629336062131,10,-6.837409155363023,0,0.16673265979111276,0.07293694175257329,0.03433387094602455,0.13423014234276784,0.40029032614106097,120.93232409924019,296178.8443628127,4,57
0.5797510737156264,0.7778757876773401,8,-7.464351493258295,0,0.23169921209274758,0.4932174513433608,0.008567215707113359,0.15707949677500618,0.43325512825604506,93.04208636735113,136845.91808081785,4,74
0.44674217025524215,0.4189280168751512,5,-5.137755835471312,0,0.13383446903496862,0.2287081322464151,0.10694209184677861,0.16035524986766114,0.32061887711742937,175.8243184047981,208534.1678593941,4,65
0.8042538322269965,0.5719325574541025,7,-11.371102074789244,1,0.3486033683943309,0.06894097459643989,0.09218790990478722,0.23440130991426508,0.7073102927754849,98.90426185910515,191608.21137682378,4,60
0.43437590437091456,0.7205016987899033,5,-4.640344226704331,1,0.1553944625621394,0.049981621582139556,0.1355516373451313,0.3227017236775281,0.582953906527074,143.81929332921982,100768.23545651388,3,60
0.5115435872763359,0.7475993797629457,1,-8.516769935116503,0,0.08565106340292805,0.42591697012603874,0.07595484779974795,0.25032815398130537,0.7271290504432785,134.8963800192823,149778.77441941272,4,62
0.6933836908784341,0.7158530078640492,5,-2.3961628890835964,1,0.08195032062221075,0.36409561583607664,0.07151963831670886,0.10840806669424001,0.1600521035045386,99.86576020143302,202811.5610950997,4,50
0.7771839125456338,0.7891318722371402,10,-9.21848529970399,1,0.07880919140385466,0.22703167013869202,0.02796939421125068,0.16234512863532094,0.28027600979807077,131.5814784788586,211187.40052109538,4,65
0.8230801737200986,0.5394306166956091,11,-6.128775885535654,1,0.3057472139618487,0.12805441301948386,0.05071770906105377,0.02890600093078531,0.5225212522855289,98.9853958554821,253395.40242715017,4,57
0.506762279070863,0.6262828474912554,11,-5.450141158032752,1,0.05202997636536745,0.2198484794088719,0.0768060443394371,0.15479956875217382,0.19826340633391878,121.77125422836261,215411.17979628124,4,67
0.7995446136080963,0.3049386949046939,8,-4.379281397732178,1,0.04962793898967697,0.3350217553737931,0.00761957414073369,0.16584216909341096,0.439775513829685,140.6015109982527,192152.074888146,4,64
0.6079573868486086,0.5191598507220658,4,-7.850510182765039,1,0.16460145863387868,0.07571861877542022,0.12167315735702976,0.22197841223178877,0.4104005091353702,106.04454984029199,259414.755017908,4,58
0.6200666914970772,0.6842225069492879,4,-9.14607324048999,0,0.026709386505604327,0.26662279980005194,0.267782969785407,0.3336273990899953,0.2961639460782201,130.28701841216787,296940.8825688654,3,48
0.5634716234363267,0.4325867553566209,8,-11.100038326263292,0,0.41652459924608315,0.6282199039209528,0.3492240756209166,0.2305019707775763,0.8265408188487062,105.59969925452752,152805.99921934307,4,52
0.7960821710422249,0.8277444107366467,6,-6.055339049581941,0,0.08433496012029391,0.2691588363120941,0.16716057782478888,0.2829128426189138,0.40797678703933415,124.39104003404124,203935.3406253014,3,80
0.3289578018073418,0.7000713929638787,9,-15.589268052375864,1,0.17920397754758144,0.39778810527935526,0.16568773285504754,0.20083868886383918,0.5341283909443427,122.65343764258134,293908.0616415831,4,47
0.4610634470612394,0.9376649813203698,7,-6.764357954358044,1,0.13278434081892398,0.4288587708712004,0.018065594277399784,0.12671176256692315,0.35630730064556004,110.83403748045775,191312.44275069487,4,73
0.8174369629772352,0.5407898927036817,1,-6.466821867412048,0,0.17237969738791223,0.49469187459090247,0.03968965650522084,0.07103434175463584,0.45526963009986116,74.21688077002595,196680.01266130205,4,58
0.696567425602187,0.7626871555110195,8,-0.5039342223286436,0,0.03946380488842701,0.696524992513766,0.14335828226097797,0.024513722634449207,0.3913347644198718,139.5222617762252,363957.7082192842,4,59
0.8631681374805653,0.709224087190105,6,-10.642627387624913,1,0.14445000167064762,0.053756278293020564,0.0037979759752275726,0.20353934690371556,0.8550159567504133,169.76190205801507,238838.62054953215,4,73
0.7638865172606054,0.5143651840866105,6,-7.249127169583942,0,0.3204489949132403,0.2454758582117014,0.00860893296107278,0.1275888798381945,0.5160420036735145,123.4902976641471,216304.56681662487,4,54
0.5527302698882137,0.46147145670725936,8,-7.363748792112115,0,0.2207854676245225,0.39345240292744416,0.10181701133921756,0.13191949234038844,0.8211185556687207,104.6740345008089,281183.39757592155,4,52
0.7758609138372512,0.5898780207645583,2,-12.424206265046042,0,0.039948706647706674,0.6009212042017672,0.056969342563695506,0.17990403043107622,0.7162677300559583,125.20230458591398,262237.9456907971,4,66
0.7564897203715079,0.4029906116282123,8,-8.022029080190146,1,0.21963167852178372,0.42429096805178335,0.11490399633056313,0.15298149080812887,0.5858609387749738,148.65066525923493,360734.1673222305,4,66
0.46936108824616557,0.6294702475846513,1,-13.366223753556113,1,0.1206471920851621,0.5052722135959207,0.02966756058451451,0.1646845482899851,0.5138970202668678,151.98858242388866,280801.01969200984,4,70
0.5776371509715361,0.6817716541324038,5,-4.148141456667715,1,0.11135582629221256,0.08330290532869362,0.008453863176977862,0.23105494511117303,0.13405295950131355,142.79215309151166,171505.6315124214,4,81
0.4881411695144839,0.670571047327064,7,-5.637079315152214,0,0.27478134021741485,0.2810901987613298,0.1768402798480293,0.19837956366686887,0.8754134178815717,131.12949983413165,184161.90937637305,4,39
0.9844665544007842,0.6089806251206834,11,-6.273722150454676,1,0.035063474006504135,0.47186407449028467,0.1526315233904297,0.1746144471344532,0.5897397035289185,136.88252314086446,250015.7449699303,4,73
0.30590680857395497,0.4962235981906907,7,-10.54784326742445,0,0.1263003671245024,0.18906852899240656,0.062098597666958535,0.03708296198989253,0.8274748621665124,122.95713999164066,274103.61772646016,4,63
0.276469325612648,0.6049247555001638,5,-2.324941130002461,1,0.1158558849601652,0.23700923978155977,0.21242642072895462,0.09171849757555406,0.31402844492849485,96.09909346976472,283225.96727592766,4,58
0.6175055927645071,0.3826771070909709,8,-12.339206045158576,0,0.07078641165748814,0.11207228895436497,0.02522275139191922,0.23157804207927457,0.42982566041434067,110.53623087992233,259218.7694427541,4,45
0.6734438445056282,0.6923760430989967,9,-7.7999217762328685,1,0.10295775904856552,0.5924862076883542,0.04575289429057743,0.20364317550485475,0.30906290054204727,111.92696252528405,221876.9180324973,4,65
0.3856427603836557,0.4939277327662668,2,-12.676769076595658,1,0.13854432814828263,0.14404339993131782,0.02779990831254611,0.13662275741882735,0.4023231362779132,127.31391642837853,262970.79275088967,3,54
0.5045422499357985,0.7344985256672404,9,-8.732834904502852,1,0.0955784922613168,0.6896918765413814,0.009058305536771024,0.08670576074672576,0.5372395808136333,75.90031663187634,326848.3537676056,4,66
0.6576805999669624,0.5770085277566889,11,-2.915779361379861,1,0.22637115914422604,0.10257066677461577,0.10578360583072013,0.07056486427544077,0.6850323181309051,132.77594215611532,239439.78806746978,3,60
0.6550003595099951,0.5118356288270196,5,-6.110368493474535,1,0.3929074650853494,0.29475241553118076,0.08953858787494778,0.15438024184828283,0.6419950163901338,69.6759485689009,246330.29113783353,4,50
0.6043013592524933,0.38139545266844166,11,-11.684095730435232,1,0.2010059136074892,0.27925792491343643,0.058803539835982556,0.263355556603738,0.7911607883367466,130.28336554732317,233445.7921043756,4,56
0.7781229885327225,0.8657258931802541,2,-10.088291650566527,0,0.18386637398652933,0.17848366281189837,0.19659522437327606,0.19851662570044445,0.4588677726188146,149.24614791749406,207462.1718383585,4,64
0.5747434777713036,0.7809271595598861,10,-9.517910147396023,1,0.3560033281583884,0.11855453254394542,0.0680546045803384,0.31963731323626443,0.24946550669433704,142.37098876582735,245282.69251297778,4,58
0.5734243404714676,0.7240833535567002,5,-11.337198875220146,1,0.09957823825442548,0.43422702240145594,0.05982974357034524,0.11939118714390366,0.5323536635867234,97.60733296624835,275018.4806922136,4,57
0.4993493304420559,0.751623679382314,1,-6.909644772910015,0,0.17982327494110478,0.2567953737896432,0.11440402094920143,0.2899721252096379,0.6234576962876084,135.59008727509587,199502.03207663633,4,56
0.5512313274191992,0.6051724405902305,11,0.0,1,0.03501613098005063,0.4681188373420602,0.003849249274437218,0.02466008808560949,0.4933679746489869,137.60889520048272,196653.24187650214,4,62
0.593174454494848,0.5183704008054074,7,-10.237718354556382,0,0.35360861367401947,0.12435733503964543,0.03265853568325252,0.30834962409123984,0.8481946389779179,162.64439943864903,252665.03338002175,4,61
0.7401964829367054,0.5764354957301432,4,-0.28073477059037977,1,0.08645860839970626,0.44865622773580816,0.17938158990269829,0.05751940190370609,0.3886086969388608,129.14284098857695,207379.9207650795,4,52
0.6818748850746637,0.5272056326382504,0,-8.014464501247309,0,0.04395465011265896,0.26820082332188866,0.013908086137903128,0.29495091408104995,0.5013559130735441,145.65297885375503,347046.44511616504,4,73
0.713589305357754,0.630168669320632,11,-6.7113240640653204,0,0.2231303598610816,0.3134543703557467,0.17093373154813535,0.12347654515893715,0.4608718521625282,109.07184752991252,255788.23799218165,4,60
0.3936426567737639,0.46882434242036003,11,-6.956544989317751,0,0.2371154556371836,0.12582314600881425,0.10067530289698937,0.14583198023099903,0.6103875541828309,98.69840627564942,235757.8671644714,4,57
0.5616799902970517,0.7122054200670572,0,-14.785410391092018,0,0.42560963277592206,0.30364670865904125,0.1615382119224016,0.15855630142566088,0.5881076155859826,141.60646261112862,299026.3634171412,4,60
0.5349995375635096,0.4629191950076959,2,-6.181229875779835,1,0.11939359997421017,0.08460393431069346,0.008128230942259885,0.09371754583641273,0.6782824843058156,141.953651267307,188088.04980443482,4,76
0.6498856004845098,0.44400481320221524,4,-17.72815320538579,1,0.1529346153101749,0.2119177620570789,0.12222492621062256,0.1776696217830195,0.7631063370016475,104.11305532787495,316692.72179828887,4,70
0.8476562099785132,0.5385030010867723,11,-7.1631113153731985,0,0.24952301638074162,0.06940628622911378,0.15080049514666394,0.09339755297248008,0.5853222089199408,89.7041793005127,332163.2815227397,4,55
0.5746466426372424,0.8877852450659335,3,-7.348850224213645,0,0.3994428557437403,0.285753546262598,0.0025512852438908454,0.2225275475857079,0.7905353924030449,123.0810893917087,229793.81630952624,4,75
0.49379144102156475,0.4623345964746847,6,-14.139659619046538,1,0.18058494112110088,0.36406324290499265,0.12998177509761874,0.1284205588621639,0.4873420957454022,121.09444206912023,233041.1795739329,4,53
0.6215207732048504,0.8450085325481622,10,-7.740916356467951,0,0.14228036765886964,0.16369920814654124,0.0669119389343947,0.2695478956859581,0.6462842360431805,125.84688342057407,194670.2421375628,4,70
0.557627363658006,0.24088583650655715,0,-9.171528775349136,0,0.09668791658085499,0.38219938203581333,0.0012984880296058436,0.1023067980383968,0.5208328243645267,142.14572698422757,104770.73234171195,4,59
0.5541105456330746,0.33206342434990527,3,-8.614748748817805,1,0.019498744283154137,0.3959065075714262,0.10412324253909509,0.04348299317599634,0.6763315309595773,145.72152481984426,260477.01114428462,4,50
0.6469945745287528,0.8611070408731575,9,-8.574285397688788,1,0.09731211058904071,0.4379617037318996,0.027639224863803897,0.23514241117940773,0.4797794100119309,120.19631190981569,93581.69984769599,4,60
0.6342440124936595,0.6759486843833808,3,-10.356232297851808,0,0.2163948607434795,0.4706413238187889,0.33536829793769685,0.32703450548378055,0.7457006674043353,95.11753576595382,232311.9973460222,4,52
0.42282042960045063,0.8614030035226368,2,-7.6972017090239,0,0.1322388201884735,0.6109022044289847,0.3820479185424168,0.21938087396216138,0.5886055636900696,101.85800972754333,221002.57452312455,4,60
0.2835521506729879,0.7679313689279619,1,-4.537347577714252,0,0.02771941913772167,0.1287464732923168,0.00030685587211607627,0.20026287788094158,0.2688746859928794,105.08313375980941,256464.99746698013,4,61
0.8658796818989913,0.6830335004052546,7,-8.955813139071173,1,0.0257117966991572,0.40358824196742354,0.014418816767719706,0.16625719115699414,0.1631874834777676,116.99597924725734,125895.75637939468,3,67
0.525850173023178,0.44672966318889124,3,-8.201007355233775,1,0.2850957234026151,0.4571894225458467,0.0722735142947562,0.2321504764521228,0.4287563868627464,107.13581659237853,351406.5403537636,3,62
0.8732662672096068,0.8435766097050051,1,-5.403359836522596,0,0.20388617932079942,0.4725888136056116,0.09901226212777764,0.01471301502751069,0.6250858243418385,113.8809743388425,257734.63053771714,3,58
0.848276235056872,0.6821864078862933,11,0.0,1,0.19897976479836604,0.24420638846522688,0.10009981580072336,0.06594322742661793,0.5925932072241418,121.84510010666439,204853.7736286621,4,73
0.6590650787112526,0.45800907710604305,4,-8.77122158753935,1,0.09089827560437846,0.36408471466371795,0.1275887114303068,0.14156497340745797,0.6593998905834707,103.92309478570543,234566.90843923384,4,62
0.4018252841590869,0.44978967389000385,10,-14.809094118359672,0,0.11809197243289671,0.265562404619673,0.019233855683749117,0.1665854505949719,0.6047273642072333,128.04985982654543,264105.3787526335,4,52
0.45767465865662027,0.30027365295363856,10,-11.586750142065888,0,0.03909564738343861,0.6122870571343405,0.03564983907532838,0.11243417656877723,0.3614126273959004,165.69114397099804,113445.92649143464,4,40
0.6302779999924889,0.7688479880911783,8,-5.590225346665292,0,0.08224305321611006,0.10627689243664278,0.07723181554834495,0.09698341272872879,0.5183331767615206,115.83186474361133,210881.6550392301,4,68
0.49616042253102965,0.2915920543864164,11,-1.9495029078287942,0,0.029961946411761396,0.7134920274908145,0.015272104885881075,0.07392416552380372,0.6501159033443982,102.95838795421514,193371.82403927046,3,56
0.5781612895493969,0.8481124904866001,2,-11.78282123600697,1,0.25910858008722,0.4135836886727599,0.16677449896060115,0.08205084604686537,0.2460324289114598,127.66701029173058,168507.11159032257,4,50
0.27968561105538664,0.7282830183469129,3,-8.173679290990188,1,0.06562266027457739,0.34780439112982164,0.15352021741284783,0.2354002590029637,0.5253461237995739,100.12283821509737,202706.59840916152,4,56
0.7564583237530585,0.7629197816569866,9,-7.922855641605123,0,0.026366013789799445,0.4651872813689091,0.11459440630253565,0.482277865788756,0.18109044748367326,116.31727529613542,213063.85733577548,4,59
0.6151941690474163,0.6392765991353161,8,-11.075284365856309,1,0.15010175832695366,0.1712216758310762,0.04038490446433502,0.2306655141746869,0.5934682811714362,103.038862822474,238195.1851840226,4,58
0.5263021012350605,0.39977620019838067,11,-1.859066637843104,1,0.5689403810909077,0.12632485798166124,0.08713107176797988,0.2913632139238193,0.42682269586279253,93.25380700381157,255839.78080045385,4,41
0.912745566505895,0.582955750955891,1,-3.343697511167008,1,0.13786575450376612,0.3826322518936126,0.0005274047699293243,0.1064772363752419,0.8177886188425625,98.0354866091123,231942.04393856734,4,63
0.5055451246906152,0.38309670273744956,3,-6.623386641719672,0,0.2158034951366063,0.21884912753543265,0.09163215479677718,0.3323033390925218,0.6898534897478817,103.4797303096295,175268.6525877958,4,55
0.9024564049147406,0.5802440686253646,5,-9.679617872731118,1,0.1401205879311317,0.08644066086987233,0.005096627332665376,0.36079039560532494,0.6494653801475956,93.95704437460135,217366.3877514571,4,67
0.42042834161489423,0.18307645894939603,1,-4.175091304683201,1,0.09925971560818866,0.33604669451975644,0.024936735959996445,0.20647661114075416,0.6709500613430887,151.97034518356347,137180.0801800923,4,65
0.36866591819755967,0.36033388110251574,3,-5.944256019461232,0,0.042352293005799325,0.24425756211326538,0.04281891478971561,0.08967976580340584,0.7159668223845542,130.7843443629329,208712.89361462006,4,61
0.7963640287068497,0.2984541196375853,5,-9.748165791701025,1,0.26847713059994033,0.5595394132867684,0.10370567830436564,0.209150401874167,0.4509583722960873,143.54530776794098,177102.53342720118,4,48
0.4990256368274662,0.7149660000242047,3,-4.114126993006935,0,0.11546410717773688,0.26617910073220197,0.027706916634030822,0.14300707717077463,0.7547540156909279,86.04175999847601,294988.52371236455,3,70
0.6970276314311248,0.7133477612955612,11,-6.523068609320567,1,0.14920955548739087,0.24113112358357872,0.013989593241230761,0.4075321471554969,0.7959096772356348,112.65147649056237,242656.7220258555,4,77
0.7723859171436421,0.8654131364305254,1,-14.642768165576197,1,0.03621209629477995,0.13652992435730563,0.06860225892292092,0.14232949423848165,0.8309011499992206,130.47953716666868,263671.2943439498,4,78
0.7912511232647501,0.6131586882381337,8,-11.968905148320868,0,0.02840160349718417,0.05134149451093039,0.13896282368685117,0.0802087976363717,0.4967506733161792,161.3177347157314,209377.01911517707,4,90
0.5221342488619407,0.5119734272931991,3,-13.31755840646614,1,0.07331699401023971,0.21505013676257886,0.04952730419612565,0.06287682042414115,0.5948451466080787,101.18220289850574,258785.11231284047,4,63
0.6560237779357597,0.4280650790102543,9,-3.875197966468855,1,0.23712782459135387,0.28366539864740187,0.1954401802905936,0.11664915982286228,0.6111432796164863,87.84240216131552,249427.5079979463,4,45
0.6634095988434457,0.5238144904580764,8,-10.808594157981805,1,0.019341713304140907,0.3101854179104578,0.2834632975898847,0.13390241038121178,0.5089849049402991,124.76563573904728,246696.38513609886,3,61
0.27337213484388245,0.489880161913902,6,-5.491312330072484,0,0.05950245773998965,0.5791594299215933,0.12519194034878361,0.09460720347992939,0.5405043099761521,103.15625646205002,250210.78339905269,4,53
0.6526044011954487,0.33630100451853023,4,0.0,0,0.07851319105399582,0.22216170703948515,0.16477648645023155,0.22250685295652323,0.3548208539761474,162.64531503734446,295914.2271919953,3,63
0.7596443039774424,0.693755137816947,3,-4.823461237357319,0,0.10247893172080388,0.08338175418223254,0.08078284883206074,0.17910792850854318,0.4752366933266663,133.55034705910305,243751.04816382815,3,49
0.7713812758042067,0.5084382617606739,10,-9.675876441928352,1,0.17102913320098503,0.2854063648703416,0.08581791130326148,0.11181627677693472,0.6085939269238715,112.85797561551666,186547.9513984136,4,61
0.7296117363495892,0.8542897313871515,9,-10.974705151277455,0,0.12176781014939292,0.5558882548513638,0.003736727493888986,0.08697386153946778,0.7091627126892963,112.93055025193149,224267.39850735664,4,69
0.6807647906727388,0.7450230675523727,10,-9.225389874702342,0,0.08954479582365289,0.25546658630174945,0.07567987525640767,0.11134091487045,0.6936915028844848,116.83455553082173,289514.48254561366,4,80
0.7640975048100204,0.3264261926362772,1,-12.11104675416168,1,0.32832272199239976,0.5533397210873695,0.07500186936052501,0.10970622275658863,0.6443042695927459,74.38299161666791,231868.5633335351,4,53
